timestamp,rule_id,alert_message,classification,priority,protocol,source_ip,source_port,destination_ip,destination_port
07/18-14:25:18.703189,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:25:24.345390,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42098,239.255.255.250,1900
07/18-14:25:26.347515,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46522,239.255.255.250,1900
07/18-14:25:33.132598,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42831,239.255.255.250,1900
07/18-14:25:35.057686,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56280,239.255.255.250,1900
07/18-14:25:37.034979,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39336,239.255.255.250,1900
07/18-14:25:43.596593,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45349,239.255.255.250,1900
07/18-14:25:44.545464,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52781,239.255.255.250,1900
07/18-14:25:44.576380,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52787,239.255.255.250,1900
07/18-14:25:45.549997,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52781,239.255.255.250,1900
07/18-14:25:45.580721,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52787,239.255.255.250,1900
07/18-14:25:45.625493,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39869,239.255.255.250,1900
07/18-14:25:46.561898,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52781,239.255.255.250,1900
07/18-14:25:46.593172,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52787,239.255.255.250,1900
07/18-14:25:47.574683,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52781,239.255.255.250,1900
07/18-14:25:47.604589,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52787,239.255.255.250,1900
07/18-14:25:47.637352,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59189,239.255.255.250,1900
07/18-14:25:54.042577,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48366,239.255.255.250,1900
07/18-14:25:56.051261,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56748,239.255.255.250,1900
07/18-14:25:58.058827,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58014,239.255.255.250,1900
07/18-14:26:04.651789,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35289,239.255.255.250,1900
07/18-14:26:06.665673,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38138,239.255.255.250,1900
07/18-14:26:08.680285,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53499,239.255.255.250,1900
07/18-14:26:15.067086,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47288,239.255.255.250,1900
07/18-14:26:17.074709,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34460,239.255.255.250,1900
07/18-14:26:18.604310,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:26:18.865317,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:26:19.080771,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35098,239.255.255.250,1900
07/18-14:26:19.122802,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:26:19.382395,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:26:25.694518,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59572,239.255.255.250,1900
07/18-14:26:27.744836,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40197,239.255.255.250,1900
07/18-14:26:29.769581,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33188,239.255.255.250,1900
07/18-14:26:36.087452,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59584,239.255.255.250,1900
07/18-14:26:38.092354,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33043,239.255.255.250,1900
07/18-14:26:40.100988,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42034,239.255.255.250,1900
07/18-14:26:46.785097,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59434,239.255.255.250,1900
07/18-14:26:48.887189,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48363,239.255.255.250,1900
07/18-14:26:50.905650,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38079,239.255.255.250,1900
07/18-14:26:57.109322,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49594,239.255.255.250,1900
07/18-14:26:59.116390,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40359,239.255.255.250,1900
07/18-14:27:01.123189,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44464,239.255.255.250,1900
07/18-14:27:07.922931,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,38539,239.255.255.250,1900
07/18-14:27:09.940416,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41554,239.255.255.250,1900
07/18-14:27:12.088662,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35605,239.255.255.250,1900
07/18-14:27:18.129059,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58261,239.255.255.250,1900
07/18-14:27:19.662535,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:27:19.922086,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:27:20.137171,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60189,239.255.255.250,1900
07/18-14:27:20.181958,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:27:20.455432,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:27:22.158271,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59952,239.255.255.250,1900
07/18-14:27:29.320283,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48953,239.255.255.250,1900
07/18-14:27:31.334594,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51620,239.255.255.250,1900
07/18-14:27:33.348005,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43392,239.255.255.250,1900
07/18-14:27:39.237854,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35608,239.255.255.250,1900
07/18-14:27:41.175064,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47374,239.255.255.250,1900
07/18-14:27:44.554471,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52793,239.255.255.250,1900
07/18-14:27:44.573183,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52799,239.255.255.250,1900
07/18-14:27:45.565238,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52793,239.255.255.250,1900
07/18-14:27:45.580345,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52799,239.255.255.250,1900
07/18-14:27:46.577151,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52793,239.255.255.250,1900
07/18-14:27:46.592926,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52799,239.255.255.250,1900
07/18-14:27:47.586833,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52793,239.255.255.250,1900
07/18-14:27:47.601522,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,52799,239.255.255.250,1900
07/18-14:27:50.479570,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44866,239.255.255.250,1900
07/18-14:27:52.375498,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39943,239.255.255.250,1900
07/18-14:27:54.436667,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51859,239.255.255.250,1900
07/18-14:28:00.172629,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49590,239.255.255.250,1900
07/18-14:28:02.188944,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,35112,239.255.255.250,1900
07/18-14:28:04.191604,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49434,239.255.255.250,1900
07/18-14:28:11.536400,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47438,239.255.255.250,1900
07/18-14:28:13.553830,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45511,239.255.255.250,1900
07/18-14:28:15.567074,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52675,239.255.255.250,1900
07/18-14:28:20.741321,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:28:21.000913,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:28:21.199872,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51803,239.255.255.250,1900
07/18-14:28:21.260987,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:28:21.520488,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:28:23.207503,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59590,239.255.255.250,1900
07/18-14:28:25.212571,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55848,239.255.255.250,1900
07/18-14:28:28.852179,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-14:28:29.355591,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-14:28:30.453143,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-14:28:31.067716,1:527:8,BAD-TRAFFIC same SRC/DST,Potentially Bad Traffic],2,UDP,0.0.0.0,68,255.255.255.255,67
07/18-14:28:32.581479,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52874,239.255.255.250,1900
07/18-14:28:34.593805,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56021,239.255.255.250,1900
07/18-14:28:36.603908,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34219,239.255.255.250,1900
07/18-14:28:42.219460,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48782,239.255.255.250,1900
07/18-14:28:44.226811,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,32937,239.255.255.250,1900
07/18-14:28:46.231412,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42279,239.255.255.250,1900
07/18-14:28:53.617447,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41558,239.255.255.250,1900
07/18-14:28:55.628349,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59997,239.255.255.250,1900
07/18-14:28:57.640795,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53643,239.255.255.250,1900
07/18-14:29:03.240048,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42406,239.255.255.250,1900
07/18-14:29:05.247412,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42173,239.255.255.250,1900
07/18-14:29:07.254809,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53318,239.255.255.250,1900
07/18-14:29:14.657392,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,48812,239.255.255.250,1900
07/18-14:29:16.669198,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46463,239.255.255.250,1900
07/18-14:29:18.683293,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59741,239.255.255.250,1900
07/18-14:29:21.800447,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:29:22.063765,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:29:22.320380,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:29:22.590835,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:29:24.260037,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33616,239.255.255.250,1900
07/18-14:29:26.268208,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58316,239.255.255.250,1900
07/18-14:29:28.273445,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51345,239.255.255.250,1900
07/18-14:29:35.699044,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,50582,239.255.255.250,1900
07/18-14:29:37.712226,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57828,239.255.255.250,1900
07/18-14:29:39.722363,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58822,239.255.255.250,1900
07/18-14:29:44.559043,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59881,239.255.255.250,1900
07/18-14:29:44.577864,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59887,239.255.255.250,1900
07/18-14:29:45.279980,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,59822,239.255.255.250,1900
07/18-14:29:45.561279,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59881,239.255.255.250,1900
07/18-14:29:45.592536,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59887,239.255.255.250,1900
07/18-14:29:46.571243,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59881,239.255.255.250,1900
07/18-14:29:46.601890,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59887,239.255.255.250,1900
07/18-14:29:47.299273,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47545,239.255.255.250,1900
07/18-14:29:47.583116,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59881,239.255.255.250,1900
07/18-14:29:47.613863,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,59887,239.255.255.250,1900
07/18-14:29:49.386481,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60481,239.255.255.250,1900
07/18-14:29:56.735850,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49201,239.255.255.250,1900
07/18-14:29:58.746823,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,52874,239.255.255.250,1900
07/18-14:30:00.786463,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,34448,239.255.255.250,1900
07/18-14:30:06.299102,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,51156,239.255.255.250,1900
07/18-14:30:08.386645,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53936,239.255.255.250,1900
07/18-14:30:10.310577,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47368,239.255.255.250,1900
07/18-14:30:17.800865,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49751,239.255.255.250,1900
07/18-14:30:19.816514,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49317,239.255.255.250,1900
07/18-14:30:21.844671,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41119,239.255.255.250,1900
07/18-14:30:22.859636,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:30:23.118778,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:30:23.378966,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:30:23.667059,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:30:27.316853,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45730,239.255.255.250,1900
07/18-14:30:29.323087,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,36438,239.255.255.250,1900
07/18-14:30:31.344581,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55740,239.255.255.250,1900
07/18-14:30:38.944568,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60787,239.255.255.250,1900
07/18-14:30:40.975451,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43582,239.255.255.250,1900
07/18-14:30:42.987229,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39519,239.255.255.250,1900
07/18-14:30:48.339440,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57597,239.255.255.250,1900
07/18-14:30:50.346519,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58791,239.255.255.250,1900
07/18-14:30:52.353600,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60593,239.255.255.250,1900
07/18-14:31:00.002949,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46027,239.255.255.250,1900
07/18-14:31:02.015731,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,44594,239.255.255.250,1900
07/18-14:31:04.029647,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40142,239.255.255.250,1900
07/18-14:31:09.358507,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,55399,239.255.255.250,1900
07/18-14:31:11.365712,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49608,239.255.255.250,1900
07/18-14:31:13.372188,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39782,239.255.255.250,1900
07/18-14:31:21.043263,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,40499,239.255.255.250,1900
07/18-14:31:23.060716,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56471,239.255.255.250,1900
07/18-14:31:23.919105,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:31:24.177949,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:31:24.438130,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:31:24.697639,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:31:25.073139,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56875,239.255.255.250,1900
07/18-14:31:30.376247,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,47534,239.255.255.250,1900
07/18-14:31:32.383456,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,45935,239.255.255.250,1900
07/18-14:31:34.389393,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,46748,239.255.255.250,1900
07/18-14:31:42.087219,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,49509,239.255.255.250,1900
07/18-14:31:44.099289,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42556,239.255.255.250,1900
07/18-14:31:44.577607,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54046,239.255.255.250,1900
07/18-14:31:44.597394,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54052,239.255.255.250,1900
07/18-14:31:45.580336,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54046,239.255.255.250,1900
07/18-14:31:45.611818,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54052,239.255.255.250,1900
07/18-14:31:46.111426,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,33681,239.255.255.250,1900
07/18-14:31:46.594462,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54046,239.255.255.250,1900
07/18-14:31:46.625962,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54052,239.255.255.250,1900
07/18-14:31:47.594955,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54046,239.255.255.250,1900
07/18-14:31:47.630679,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.45,54052,239.255.255.250,1900
07/18-14:31:51.394624,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,53935,239.255.255.250,1900
07/18-14:31:53.401662,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41502,239.255.255.250,1900
07/18-14:31:55.407832,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58398,239.255.255.250,1900
07/18-14:32:03.125644,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,39573,239.255.255.250,1900
07/18-14:32:05.137194,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,60502,239.255.255.250,1900
07/18-14:32:07.149210,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,56886,239.255.255.250,1900
07/18-14:32:12.414927,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37220,239.255.255.250,1900
07/18-14:32:14.422855,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58068,239.255.255.250,1900
07/18-14:32:16.429554,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,58828,239.255.255.250,1900
07/18-14:32:24.155267,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,57446,239.255.255.250,1900
07/18-14:32:24.977198,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:32:25.236961,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:32:25.497001,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:32:25.756668,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.1,36198,239.255.255.250,1900
07/18-14:32:26.293509,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,42722,239.255.255.250,1900
07/18-14:32:28.306626,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,37528,239.255.255.250,1900
07/18-14:32:33.436089,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,43328,239.255.255.250,1900
07/18-14:32:35.441747,1:1917:6,SCAN UPnP service discover attempt,Detection of a Network Scan],3,UDP,192.168.18.3,41020,239.255.255.250,1900
